"image_name","comment_number","comment","category"
"cropped_frame_009086.PNG","0","a juvenile dolphin swims in the ocean.","dolphin"
"cropped_frame_008916.PNG","0","a solitary dolphin floats in a remote open sea.","dolphin"
"cropped_frame_008952.PNG","0","a playful dolphin navigates in a remote oceanic area.","dolphin"
"cropped_frame_008919.PNG","0","a marine dolphin navigates in still marine waters.","dolphin"
"cropped_frame_008682.PNG","0","a marine dolphin floats swimming in the open ocean.","dolphin"
"cropped_frame_008983.PNG","0","a swimming dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_008817.PNG","0","a dolphin drifts in still marine waters.","dolphin"
"cropped_frame_009290.PNG","0","a juvenile dolphin swims through the waves in the sea.","dolphin"
"cropped_frame_009339.PNG","0","an aquatic dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_008830.PNG","0","a spotted dolphin swims through the waves in the sea.","dolphin"
"cropped_frame_008690.PNG","0","a dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_008949.PNG","0","a marine dolphin cruises surrounded by currents.","dolphin"
"cropped_frame_009295.PNG","0","a dolphin is captured swimming in a remote oceanic area.","dolphin"
"cropped_frame_009032.PNG","0","a solitary dolphin swims through the waves in the vast ocean.","dolphin"
"cropped_frame_009028.PNG","0","a juvenile dolphin drifts in the vast ocean.","dolphin"
"cropped_frame_009094.PNG","0","a juvenile dolphin swims through the waves in the vast ocean.","dolphin"
"cropped_frame_009080.PNG","0","a marine dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_009002.PNG","0","a dolphin swims through the waves in the ocean.","dolphin"
"cropped_frame_008745.PNG","0","a swimming dolphin swims through the waves in the water.","dolphin"
"cropped_frame_008879.PNG","0","a marine dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008798.PNG","0","an aquatic dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_009310.PNG","0","a solitary dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_008947.PNG","0","a solitary dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_008820.PNG","0","a swimming dolphin floats in the deep sea.","dolphin"
"cropped_frame_009044.PNG","0","a swimming dolphin cruises surrounded by currents.","dolphin"
"cropped_frame_008938.PNG","0","a juvenile dolphin cruises in the sea.","dolphin"
"cropped_frame_008917.PNG","0","a playful dolphin cruises in the sea.","dolphin"
"cropped_frame_008871.PNG","0","a marine dolphin swims in the deep sea.","dolphin"
"cropped_frame_009338.PNG","0","a swimming dolphin is captured swimming surrounded by currents.","dolphin"
"cropped_frame_009316.PNG","0","a marine dolphin floats swimming in the open ocean.","dolphin"
"cropped_frame_008708.PNG","0","a solitary dolphin drifts in a remote oceanic area.","dolphin"
"cropped_frame_008787.PNG","0","a spotted dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_008967.PNG","0","an ocean dolphin drifts swimming in the open ocean.","dolphin"
"cropped_frame_008950.PNG","0","a juvenile dolphin navigates in still marine waters.","dolphin"
"cropped_frame_009024.PNG","0","an ocean dolphin is captured swimming in the sea.","dolphin"
"cropped_frame_008974.PNG","0","a juvenile dolphin moves in the ocean.","dolphin"
"cropped_frame_008783.PNG","0","a solitary dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_008953.PNG","0","a marine dolphin navigates swimming in the open ocean.","dolphin"
"cropped_frame_008762.PNG","0","an ocean dolphin floats in the sea.","dolphin"
"cropped_frame_009341.PNG","0","a juvenile dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_009022.PNG","0","a marine dolphin floats within open sea.","dolphin"
"cropped_frame_008647.PNG","0","an ocean dolphin swims in the water.","dolphin"
"cropped_frame_008641.PNG","0","a solitary dolphin moves in the water.","dolphin"
"cropped_frame_008851.PNG","0","an aquatic dolphin swims through the waves in a remote open sea.","dolphin"
"cropped_frame_009343.PNG","0","an aquatic dolphin floats in the ocean.","dolphin"
"cropped_frame_009107.PNG","0","a dolphin swims in a remote open sea.","dolphin"
"cropped_frame_009315.PNG","0","a dolphin swims in a remote oceanic area.","dolphin"
"cropped_frame_009025.PNG","0","a swimming dolphin moves in a remote oceanic area.","dolphin"
"cropped_frame_008913.PNG","0","an ocean dolphin cruises in the deep sea.","dolphin"
"cropped_frame_008874.PNG","0","a dolphin swims in the water.","dolphin"
"cropped_frame_009333.PNG","0","a juvenile dolphin drifts within open sea.","dolphin"
"cropped_frame_009347.PNG","0","a spotted dolphin floats surrounded by currents.","dolphin"
"cropped_frame_009000.PNG","0","an ocean dolphin moves in the deep sea.","dolphin"
"cropped_frame_008675.PNG","0","a playful dolphin floats in the vast ocean.","dolphin"
"cropped_frame_008661.PNG","0","a juvenile dolphin moves in the vast ocean.","dolphin"
"cropped_frame_009278.PNG","0","a spotted dolphin floats in still marine waters.","dolphin"
"cropped_frame_009083.PNG","0","an aquatic dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_009056.PNG","0","an ocean dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_009308.PNG","0","a dolphin navigates in the vast ocean.","dolphin"
"cropped_frame_009088.PNG","0","a playful dolphin floats in a remote oceanic area.","dolphin"
"cropped_frame_008836.PNG","0","a juvenile dolphin moves in the ocean.","dolphin"
"cropped_frame_009029.PNG","0","an aquatic dolphin swims through the waves swimming in the open ocean.","dolphin"
"cropped_frame_008868.PNG","0","a juvenile dolphin floats in the deep sea.","dolphin"
"cropped_frame_008597.PNG","0","a solitary dolphin cruises in the deep sea.","dolphin"
"cropped_frame_008989.PNG","0","an ocean dolphin cruises in the ocean.","dolphin"
"cropped_frame_009313.PNG","0","a spotted dolphin swims through the waves in a remote open sea.","dolphin"
"cropped_frame_009015.PNG","0","a playful dolphin drifts in still marine waters.","dolphin"
"cropped_frame_008926.PNG","0","an aquatic dolphin swims in the sea.","dolphin"
"cropped_frame_008807.PNG","0","an ocean dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_008738.PNG","0","a playful dolphin cruises within open sea.","dolphin"
"cropped_frame_009286.PNG","0","a juvenile dolphin navigates in the sea.","dolphin"
"cropped_frame_008914.PNG","0","a swimming dolphin swims through the waves in a remote open sea.","dolphin"
"cropped_frame_008671.PNG","0","a marine dolphin swims through the waves in the vast ocean.","dolphin"
"cropped_frame_009296.PNG","0","an ocean dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_009017.PNG","0","a marine dolphin is captured swimming in the sea.","dolphin"
"cropped_frame_009280.PNG","0","a playful dolphin swims through the waves in the ocean.","dolphin"
"cropped_frame_009064.PNG","0","an aquatic dolphin is captured swimming within open sea.","dolphin"
"cropped_frame_008712.PNG","0","an ocean dolphin cruises in the ocean.","dolphin"
"cropped_frame_009011.PNG","0","a marine dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_008806.PNG","0","an ocean dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_008979.PNG","0","a dolphin drifts in the ocean.","dolphin"
"cropped_frame_008637.PNG","0","an ocean dolphin swims in a remote oceanic area.","dolphin"
"cropped_frame_008730.PNG","0","a juvenile dolphin swims in the deep sea.","dolphin"
"cropped_frame_008663.PNG","0","a swimming dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_009077.PNG","0","a juvenile dolphin swims in the sea.","dolphin"
"cropped_frame_008624.PNG","0","a swimming dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008687.PNG","0","a swimming dolphin swims through the waves in the vast ocean.","dolphin"
"cropped_frame_008778.PNG","0","a playful dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008834.PNG","0","a marine dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_008753.PNG","0","a playful dolphin floats in the deep sea.","dolphin"
"cropped_frame_008668.PNG","0","a dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_008893.PNG","0","a playful dolphin navigates in the water.","dolphin"
"cropped_frame_008601.PNG","0","a playful dolphin moves in a remote oceanic area.","dolphin"
"cropped_frame_009281.PNG","0","a solitary dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_009085.PNG","0","a playful dolphin moves in the ocean.","dolphin"
"cropped_frame_008652.PNG","0","a solitary dolphin swims through the waves swimming in the open ocean.","dolphin"
"cropped_frame_009304.PNG","0","an aquatic dolphin moves swimming in the open ocean.","dolphin"
"cropped_frame_008768.PNG","0","a spotted dolphin swims through the waves in a remote oceanic area.","dolphin"
"cropped_frame_008908.PNG","0","a marine dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_008966.PNG","0","a solitary dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_009092.PNG","0","a marine dolphin is captured swimming in still marine waters.","dolphin"
"cropped_frame_008623.PNG","0","a playful dolphin floats in the water.","dolphin"
"cropped_frame_008758.PNG","0","a dolphin swims in the deep sea.","dolphin"
"cropped_frame_009062.PNG","0","a playful dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008788.PNG","0","an aquatic dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008606.PNG","0","a marine dolphin is captured swimming in a remote open sea.","dolphin"
"cropped_frame_008980.PNG","0","a solitary dolphin swims in the vast ocean.","dolphin"
"cropped_frame_009297.PNG","0","a juvenile dolphin moves in the water.","dolphin"
"cropped_frame_008878.PNG","0","a swimming dolphin moves in the water.","dolphin"
"cropped_frame_009020.PNG","0","a juvenile dolphin floats in the water.","dolphin"
"cropped_frame_009335.PNG","0","a solitary dolphin swims through the waves swimming in the open ocean.","dolphin"
"cropped_frame_008600.PNG","0","a juvenile dolphin navigates in still marine waters.","dolphin"
"cropped_frame_009019.PNG","0","a spotted dolphin swims surrounded by currents.","dolphin"
"cropped_frame_008822.PNG","0","a swimming dolphin floats within open sea.","dolphin"
"cropped_frame_008693.PNG","0","a dolphin swims in a remote oceanic area.","dolphin"
"cropped_frame_008844.PNG","0","a solitary dolphin swims surrounded by currents.","dolphin"
"cropped_frame_008977.PNG","0","an ocean dolphin is captured swimming in the sea.","dolphin"
"cropped_frame_008816.PNG","0","a spotted dolphin swims in a remote oceanic area.","dolphin"
"cropped_frame_008665.PNG","0","an ocean dolphin drifts in the vast ocean.","dolphin"
"cropped_frame_009037.PNG","0","a juvenile dolphin swims in the ocean.","dolphin"
"cropped_frame_008937.PNG","0","a playful dolphin moves in the vast ocean.","dolphin"
"cropped_frame_008799.PNG","0","a spotted dolphin moves in the vast ocean.","dolphin"
"cropped_frame_009346.PNG","0","an aquatic dolphin is captured swimming in the deep sea.","dolphin"
"cropped_frame_008700.PNG","0","a solitary dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_009345.PNG","0","a playful dolphin floats in the sea.","dolphin"
"cropped_frame_008751.PNG","0","a dolphin cruises in the vast ocean.","dolphin"
"cropped_frame_009292.PNG","0","a dolphin moves in a remote open sea.","dolphin"
"cropped_frame_009279.PNG","0","a juvenile dolphin swims in the ocean.","dolphin"
"cropped_frame_008994.PNG","0","an aquatic dolphin moves in a remote open sea.","dolphin"
"cropped_frame_008842.PNG","0","a playful dolphin is captured swimming within open sea.","dolphin"
"cropped_frame_008676.PNG","0","a juvenile dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_008975.PNG","0","a juvenile dolphin swims in the sea.","dolphin"
"cropped_frame_008905.PNG","0","a playful dolphin moves in the ocean.","dolphin"
"cropped_frame_009284.PNG","0","a swimming dolphin swims in a remote open sea.","dolphin"
"cropped_frame_008931.PNG","0","a solitary dolphin is captured swimming in a remote open sea.","dolphin"
"cropped_frame_008609.PNG","0","a spotted dolphin drifts in the vast ocean.","dolphin"
"cropped_frame_008767.PNG","0","a swimming dolphin swims in a remote oceanic area.","dolphin"
"cropped_frame_008890.PNG","0","a marine dolphin swims swimming in the open ocean.","dolphin"
"cropped_frame_008625.PNG","0","a solitary dolphin floats in a remote open sea.","dolphin"
"cropped_frame_009068.PNG","0","a dolphin moves in a remote open sea.","dolphin"
"cropped_frame_009322.PNG","0","a playful dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_009328.PNG","0","a playful dolphin drifts within open sea.","dolphin"
"cropped_frame_008734.PNG","0","a juvenile dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008996.PNG","0","a playful dolphin navigates in the vast ocean.","dolphin"
"cropped_frame_009033.PNG","0","a marine dolphin navigates in the water.","dolphin"
"cropped_frame_009312.PNG","0","a spotted dolphin moves in the water.","dolphin"
"cropped_frame_008660.PNG","0","an ocean dolphin is captured swimming in the sea.","dolphin"
"cropped_frame_008982.PNG","0","a juvenile dolphin floats within open sea.","dolphin"
"cropped_frame_009046.PNG","0","a spotted dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008610.PNG","0","a juvenile dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_009334.PNG","0","a swimming dolphin cruises surrounded by currents.","dolphin"
"cropped_frame_008922.PNG","0","a swimming dolphin floats in the water.","dolphin"
"cropped_frame_008839.PNG","0","a solitary dolphin is captured swimming surrounded by currents.","dolphin"
"cropped_frame_008988.PNG","0","a swimming dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_008781.PNG","0","a marine dolphin navigates within open sea.","dolphin"
"cropped_frame_008627.PNG","0","a dolphin is captured swimming in a remote open sea.","dolphin"
"cropped_frame_008746.PNG","0","a spotted dolphin is captured swimming in the sea.","dolphin"
"cropped_frame_008995.PNG","0","a dolphin swims in the deep sea.","dolphin"
"cropped_frame_008887.PNG","0","a juvenile dolphin navigates surrounded by currents.","dolphin"
"cropped_frame_008864.PNG","0","an aquatic dolphin cruises in the deep sea.","dolphin"
"cropped_frame_008810.PNG","0","a swimming dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_008786.PNG","0","a juvenile dolphin floats swimming in the open ocean.","dolphin"
"cropped_frame_009352.PNG","0","an aquatic dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_008705.PNG","0","a spotted dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_008686.PNG","0","a juvenile dolphin cruises in the vast ocean.","dolphin"
"cropped_frame_008773.PNG","0","a dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008892.PNG","0","a dolphin swims through the waves in the ocean.","dolphin"
"cropped_frame_008590.PNG","0","an aquatic dolphin is captured swimming in the vast ocean.","dolphin"
"cropped_frame_009030.PNG","0","a marine dolphin swims through the waves in the ocean.","dolphin"
"cropped_frame_008853.PNG","0","a swimming dolphin is captured swimming in the water.","dolphin"
"cropped_frame_008756.PNG","0","a swimming dolphin floats in still marine waters.","dolphin"
"cropped_frame_009074.PNG","0","a swimming dolphin floats in still marine waters.","dolphin"
"cropped_frame_009106.PNG","0","an aquatic dolphin swims in the water.","dolphin"
"cropped_frame_008752.PNG","0","a marine dolphin swims through the waves in a remote open sea.","dolphin"
"cropped_frame_008680.PNG","0","an aquatic dolphin navigates in the sea.","dolphin"
"cropped_frame_008796.PNG","0","a juvenile dolphin is captured swimming in still marine waters.","dolphin"
"cropped_frame_009103.PNG","0","a swimming dolphin swims surrounded by currents.","dolphin"
"cropped_frame_008727.PNG","0","an ocean dolphin floats within open sea.","dolphin"
"cropped_frame_008936.PNG","0","an aquatic dolphin floats in the deep sea.","dolphin"
"cropped_frame_008998.PNG","0","an ocean dolphin navigates swimming in the open ocean.","dolphin"
"cropped_frame_008963.PNG","0","a solitary dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_008838.PNG","0","an aquatic dolphin floats in the deep sea.","dolphin"
"cropped_frame_008649.PNG","0","a solitary dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_008906.PNG","0","a swimming dolphin drifts in still marine waters.","dolphin"
"cropped_frame_008595.PNG","0","a solitary dolphin swims in still marine waters.","dolphin"
"cropped_frame_009307.PNG","0","a dolphin drifts in still marine waters.","dolphin"
"cropped_frame_008823.PNG","0","an ocean dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_008875.PNG","0","an aquatic dolphin cruises swimming in the open ocean.","dolphin"
"cropped_frame_008800.PNG","0","a solitary dolphin swims through the waves in a remote oceanic area.","dolphin"
"cropped_frame_009038.PNG","0","a playful dolphin is captured swimming in still marine waters.","dolphin"
"cropped_frame_008696.PNG","0","a marine dolphin swims in the sea.","dolphin"
"cropped_frame_008599.PNG","0","a playful dolphin navigates swimming in the open ocean.","dolphin"
"cropped_frame_008653.PNG","0","a solitary dolphin drifts swimming in the open ocean.","dolphin"
"cropped_frame_008907.PNG","0","a spotted dolphin swims through the waves in the water.","dolphin"
"cropped_frame_008997.PNG","0","a spotted dolphin swims in the sea.","dolphin"
"cropped_frame_009026.PNG","0","a spotted dolphin drifts in the sea.","dolphin"
"cropped_frame_009010.PNG","0","an ocean dolphin floats surrounded by currents.","dolphin"
"cropped_frame_009061.PNG","0","a spotted dolphin navigates in the vast ocean.","dolphin"
"cropped_frame_009004.PNG","0","a spotted dolphin moves in the sea.","dolphin"
"cropped_frame_008763.PNG","0","an ocean dolphin is captured swimming in the water.","dolphin"
"cropped_frame_008954.PNG","0","a marine dolphin moves in the water.","dolphin"
"cropped_frame_008955.PNG","0","a spotted dolphin swims in a remote open sea.","dolphin"
"cropped_frame_008638.PNG","0","an aquatic dolphin is captured swimming in still marine waters.","dolphin"
"cropped_frame_008760.PNG","0","a spotted dolphin navigates surrounded by currents.","dolphin"
"cropped_frame_009078.PNG","0","a playful dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_009349.PNG","0","a juvenile dolphin navigates swimming in the open ocean.","dolphin"
"cropped_frame_009305.PNG","0","a playful dolphin navigates in the water.","dolphin"
"cropped_frame_008681.PNG","0","a solitary dolphin navigates swimming in the open ocean.","dolphin"
"cropped_frame_008987.PNG","0","a solitary dolphin cruises in the deep sea.","dolphin"
"cropped_frame_009006.PNG","0","a dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_008747.PNG","0","an aquatic dolphin cruises surrounded by currents.","dolphin"
"cropped_frame_009355.PNG","0","an aquatic dolphin is captured swimming in the vast ocean.","dolphin"
"cropped_frame_008674.PNG","0","a marine dolphin is captured swimming swimming in the open ocean.","dolphin"
"cropped_frame_008861.PNG","0","a solitary dolphin drifts in the ocean.","dolphin"
"cropped_frame_008766.PNG","0","a playful dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008888.PNG","0","a marine dolphin navigates in the ocean.","dolphin"
"cropped_frame_009047.PNG","0","an aquatic dolphin swims in the deep sea.","dolphin"
"cropped_frame_009306.PNG","0","a swimming dolphin cruises in a remote oceanic area.","dolphin"
"cropped_frame_008617.PNG","0","an ocean dolphin is captured swimming in the deep sea.","dolphin"
"cropped_frame_008639.PNG","0","a marine dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_008999.PNG","0","a solitary dolphin navigates within open sea.","dolphin"
"cropped_frame_008880.PNG","0","a swimming dolphin floats in the deep sea.","dolphin"
"cropped_frame_009329.PNG","0","an ocean dolphin swims surrounded by currents.","dolphin"
"cropped_frame_008605.PNG","0","an aquatic dolphin moves in the deep sea.","dolphin"
"cropped_frame_008849.PNG","0","a solitary dolphin drifts swimming in the open ocean.","dolphin"
"cropped_frame_009330.PNG","0","a dolphin floats within open sea.","dolphin"
"cropped_frame_008867.PNG","0","a solitary dolphin navigates surrounded by currents.","dolphin"
"cropped_frame_009294.PNG","0","a playful dolphin swims in still marine waters.","dolphin"
"cropped_frame_008670.PNG","0","a playful dolphin is captured swimming in the water.","dolphin"
"cropped_frame_008924.PNG","0","a solitary dolphin swims through the waves surrounded by currents.","dolphin"
"cropped_frame_008881.PNG","0","a dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_008784.PNG","0","an ocean dolphin swims through the waves in the water.","dolphin"
"cropped_frame_008818.PNG","0","a juvenile dolphin swims through the waves in the vast ocean.","dolphin"
"cropped_frame_008961.PNG","0","a spotted dolphin swims through the waves swimming in the open ocean.","dolphin"
"cropped_frame_008935.PNG","0","an ocean dolphin cruises in the sea.","dolphin"
"cropped_frame_008699.PNG","0","a playful dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_009309.PNG","0","an ocean dolphin navigates in the sea.","dolphin"
"cropped_frame_008824.PNG","0","a juvenile dolphin cruises surrounded by currents.","dolphin"
"cropped_frame_008852.PNG","0","a dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_008812.PNG","0","a spotted dolphin cruises in the deep sea.","dolphin"
"cropped_frame_008928.PNG","0","an aquatic dolphin cruises in still marine waters.","dolphin"
"cropped_frame_009325.PNG","0","a swimming dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_008940.PNG","0","a dolphin is captured swimming within open sea.","dolphin"
"cropped_frame_009302.PNG","0","a dolphin cruises in the water.","dolphin"
"cropped_frame_008978.PNG","0","a playful dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_009036.PNG","0","a swimming dolphin cruises in the vast ocean.","dolphin"
"cropped_frame_009287.PNG","0","an ocean dolphin is captured swimming in the water.","dolphin"
"cropped_frame_008678.PNG","0","a spotted dolphin moves in the ocean.","dolphin"
"cropped_frame_009102.PNG","0","an aquatic dolphin swims in the ocean.","dolphin"
"cropped_frame_009005.PNG","0","an ocean dolphin cruises in the vast ocean.","dolphin"
"cropped_frame_008939.PNG","0","a juvenile dolphin swims through the waves in the ocean.","dolphin"
"cropped_frame_008814.PNG","0","a marine dolphin swims in the ocean.","dolphin"
"cropped_frame_008872.PNG","0","a spotted dolphin floats in the water.","dolphin"
"cropped_frame_008607.PNG","0","an aquatic dolphin is captured swimming in the water.","dolphin"
"cropped_frame_008764.PNG","0","a marine dolphin floats within open sea.","dolphin"
"cropped_frame_008846.PNG","0","a marine dolphin cruises in still marine waters.","dolphin"
"cropped_frame_009048.PNG","0","an ocean dolphin drifts in a remote open sea.","dolphin"
"cropped_frame_008602.PNG","0","an ocean dolphin floats in the water.","dolphin"
"cropped_frame_009350.PNG","0","a playful dolphin is captured swimming in the deep sea.","dolphin"
"cropped_frame_009049.PNG","0","a juvenile dolphin swims in the water.","dolphin"
"cropped_frame_008761.PNG","0","a playful dolphin swims in the sea.","dolphin"
"cropped_frame_009348.PNG","0","a spotted dolphin swims in a remote open sea.","dolphin"
"cropped_frame_008716.PNG","0","a marine dolphin navigates in still marine waters.","dolphin"
"cropped_frame_008920.PNG","0","a playful dolphin moves in a remote oceanic area.","dolphin"
"cropped_frame_008934.PNG","0","a juvenile dolphin drifts in a remote open sea.","dolphin"
"cropped_frame_008613.PNG","0","a playful dolphin cruises within open sea.","dolphin"
"cropped_frame_009070.PNG","0","an ocean dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008782.PNG","0","a dolphin drifts in the ocean.","dolphin"
"cropped_frame_008718.PNG","0","a juvenile dolphin is captured swimming surrounded by currents.","dolphin"
"cropped_frame_008621.PNG","0","a juvenile dolphin cruises within open sea.","dolphin"
"cropped_frame_008795.PNG","0","a playful dolphin swims through the waves in still marine waters.","dolphin"
"cropped_frame_009055.PNG","0","an aquatic dolphin cruises in the ocean.","dolphin"
"cropped_frame_009303.PNG","0","a dolphin drifts swimming in the open ocean.","dolphin"
"cropped_frame_009342.PNG","0","a spotted dolphin floats in a remote oceanic area.","dolphin"
"cropped_frame_009084.PNG","0","a spotted dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_008901.PNG","0","a juvenile dolphin navigates in a remote open sea.","dolphin"
"cropped_frame_008894.PNG","0","a marine dolphin is captured swimming in a remote open sea.","dolphin"
"cropped_frame_008650.PNG","0","an ocean dolphin cruises in the water.","dolphin"
"cropped_frame_008662.PNG","0","an ocean dolphin drifts in the sea.","dolphin"
"cropped_frame_009050.PNG","0","an aquatic dolphin swims swimming in the open ocean.","dolphin"
"cropped_frame_008612.PNG","0","a dolphin swims through the waves within open sea.","dolphin"
"cropped_frame_009057.PNG","0","a juvenile dolphin cruises in the ocean.","dolphin"
"cropped_frame_009065.PNG","0","a marine dolphin drifts swimming in the open ocean.","dolphin"
"cropped_frame_008711.PNG","0","a spotted dolphin swims swimming in the open ocean.","dolphin"
"cropped_frame_008723.PNG","0","a dolphin drifts in a remote oceanic area.","dolphin"
"cropped_frame_008857.PNG","0","an aquatic dolphin floats in the water.","dolphin"
"cropped_frame_008749.PNG","0","an aquatic dolphin drifts in the water.","dolphin"
"cropped_frame_008587.PNG","0","a playful dolphin navigates in the water.","dolphin"
"cropped_frame_008831.PNG","0","a solitary dolphin moves within open sea.","dolphin"
"cropped_frame_008911.PNG","0","a playful dolphin cruises in a remote open sea.","dolphin"
"cropped_frame_008899.PNG","0","a dolphin floats in the water.","dolphin"
"cropped_frame_008725.PNG","0","an ocean dolphin floats in a remote oceanic area.","dolphin"
"cropped_frame_008854.PNG","0","a solitary dolphin swims in the deep sea.","dolphin"
"cropped_frame_008970.PNG","0","an ocean dolphin swims swimming in the open ocean.","dolphin"
"cropped_frame_008811.PNG","0","a solitary dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_008789.PNG","0","an aquatic dolphin swims through the waves in the deep sea.","dolphin"
"cropped_frame_008932.PNG","0","a solitary dolphin moves in a remote open sea.","dolphin"
"cropped_frame_008777.PNG","0","an aquatic dolphin drifts surrounded by currents.","dolphin"
"cropped_frame_009063.PNG","0","a solitary dolphin moves in the deep sea.","dolphin"
"cropped_frame_008677.PNG","0","a playful dolphin navigates in the water.","dolphin"
