image_path,caption,category
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030926.PNG,an aquatic turtle cruises in the ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000097264.jpg,"A plate of toast, hash browns, and vegetables depicted along side a glass containing a drink.",furniture
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019411.PNG,an aquatic turtle floats in the vast ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000340642.jpg,Walnut icing on a baked cake - maybe carrot cake,food
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000315805.jpg,something white and frayed on the end a knife ,indoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020068.PNG,a sea turtle cruises in still marine waters.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041660.PNG,an ocean turtle floats in the water.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000387506.jpg,A sandy beach covered in umbrellas near the ocean.,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030547.PNG,a lone turtle moves in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000564563.jpg,A view of birds gliding through the air.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000420929.jpg,Two white birds flying over a beach under a blue sky.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000566717.jpg,A cat is sitting inside a large bathtub.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000395978.jpg,men digging some holes close to a runway with a plane,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000278338.jpg,A bathroom with orange and white flooring with double sinks,appliance
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000274451.jpg,Several people are standing on a city street.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000337827.jpg,a market filled with ripe bananas and people,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000552744.jpg,A beautiful woman standing in front of a bunch of teddy bears.,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000323799.jpg,A large group of people standing together in a field.,sports
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020774.PNG,a marine turtle cruises swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000540962.jpg,A grey and white living room view from above,electronic
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022644.PNG,a turtle drifts in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021588.PNG,a lone turtle swims through the waves in still marine waters.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000530630.jpg,"A bowl of soup, a pickle, and a sandwich are on a plate. ",food
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000274470.jpg,A black dog next to four different boats. ,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022313.PNG,a marine turtle navigates within open sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_061919.PNG,a lone turtle drifts within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000241269.jpg,A retro style living room with orange sofa and green chairs.,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000367626.jpg,a man holding onto the side of a surfboard in the water ,sports
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030900.PNG,an ocean turtle swims swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000504747.jpg,A lady making something in a home kitchen of some sort.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000550784.jpg,Tue bed in the large bedroom has four pillows on it.,electronic
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000175102.jpg,A man that is sitting down holding bread.,furniture
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032907.PNG,a juvenile sea turtle navigates in the sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030779.PNG,a juvenile sea turtle is captured swimming within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000080713.jpg,Two giraffes being photographed at a zoo. ,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000449490.jpg,A train entering a tunnel next to the ocean.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000286770.jpg,a number of sheep standing close to one another in a field ,animal
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_068352.PNG,a turtle floats swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000519945.jpg,"a large starcraft boat, on a lake, with a flag that reads ""ski life"" on it.",person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000085089.jpg,People holding up for wineglasses to each other. ,kitchen
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000466222.jpg,The donuts in the package are all glazed.,electronic
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000511050.jpg,A dog is standing in a living room on a throw rug by a fan.,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000567898.jpg,Three tins of brownies with frosting decorations on them,kitchen
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000215872.jpg,A pizza that is next to a bottle of wine.,food
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022797.PNG,an aquatic turtle swims in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000027789.jpg,A man is playing a video game in a living room.,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000361901.jpg,a couple of sandwiches are sitting on a table,kitchen
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022549.PNG,a swimming turtle swims through the waves in still marine waters.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054580.PNG,a turtle floats within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000176901.jpg,Skiers on a ski slope; one laying on the ground.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000284365.jpg,a kitchen that has a sink and a stove in it,appliance
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021375.PNG,a turtle cruises surrounded by currents.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022863.PNG,a green turtle swims through the waves swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031169.PNG,an ocean turtle navigates in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000414435.jpg,The doll is dressed in a dress shirt and tie. ,accessory
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000182401.jpg,A bench sitting in front of a lush green hillside.,outdoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000254491.jpg,Two bikes are sitting in the sand on the beach.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000483001.jpg,Large hotel room with a king sized bed and large view of the ocean. ,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000359034.jpg,"A man with white shirt, yellow tie and sweater round his neck",person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021101.PNG,an aquatic turtle floats in the vast ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000022718.jpg,A plane flying with a sunset in the background,vehicle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045013.PNG,a solitary turtle is captured swimming in the ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000341164.jpg,a blurred picture of a person riding on a skate board,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042830.PNG,a juvenile sea turtle drifts in a remote open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000558641.jpg,Two glazed and one chocolate doughnut placed on a napkin.,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000525354.jpg,Young professional looking man looking at the camera.,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020797.PNG,a sea turtle drifts within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000012731.jpg,A couple of green model trains parked next to each other.,outdoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000124873.jpg,THERE ARE PEPOPLE THAT ARE PLAYING IN THE FIELD ,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000551018.jpg,Bus merging through traffic at a busy intersection.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000048692.jpg,A bunch of fruit on a wooden table in front of a brick wall,food
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042943.PNG,a lone turtle swims in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000018728.jpg,A boy is dressed for winter and has a snowboard. ,sports
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000330681.jpg,Wooden stop sign on a dry rocky mountain path.,outdoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000471004.jpg,A tennis player dressed in tennis whites playing tennis.,sports
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020228.PNG,a green turtle navigates in the water.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000331875.jpg,A group children pose together for a picture.,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023164.PNG,a juvenile sea turtle moves within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000330818.jpg,A man prepare food in the small kitchen.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000019742.jpg,A glass with a lady bunched up holding her legs and head tilted with a with candle on the side and lights in the background.,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000062297.jpg,A young boy with a tie playing in the dirt.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000505461.jpg,some boats are docked in the water ,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000552979.jpg,A cat looking inside of a door from the outside.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000471737.jpg,A train traveling down tracks next to trees.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000549907.jpg,an elephant playing with water at a watering hole with his trunk,animal
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_056309.PNG,an ocean turtle swims in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000431323.jpg,"On a metal pan are some skinned vegetables, and fruits.",food
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044542.PNG,a lone turtle is captured swimming in still marine waters.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000066973.jpg,a colorful painted parking meter on a sidewalk.,outdoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_001187.PNG,A garbage in the sea,debris
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000188891.jpg,A plane that is flying over the trees.,vehicle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046175.PNG,an aquatic turtle swims in the water.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000323423.jpg,A skier with goggles and a helmet on standing at the top of a ski slope with other skiers around.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000050145.jpg,"This gentleman is shirtless, walking his bicycle down the street of an Asian city.",accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031490.PNG,a green turtle swims in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000449392.jpg,A tower of a building is seen between the trees and has clocks on the sides of it.,indoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_062356.PNG,a marine turtle swims through the waves in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_040825.PNG,a turtle swims in the sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020767.PNG,a sea turtle moves in a remote open sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023642.PNG,a lone turtle swims swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020772.PNG,a solitary turtle cruises in the water.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_069495.PNG,an aquatic turtle moves in the sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000383676.jpg,A giraffe and its pack standing in an enclosure.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000360263.jpg,A panda bear eating in its zoo enclosure,animal
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_029824.PNG,an ocean turtle navigates in a remote open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000229304.jpg,Three men are playing baseball on a field.,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042160.PNG,a swimming turtle drifts surrounded by currents.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000283101.jpg,Two large row boats filled with people in the water.,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042889.PNG,a lone turtle moves in the water.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044802.PNG,a swimming turtle cruises within open sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_063457.PNG,a solitary turtle cruises in still marine waters.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000210522.jpg,A group of friends standing next to each other at night.,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031187.PNG,a juvenile sea turtle is captured swimming in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000518914.jpg,A yellow umbrella outside of a restaurant widow.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000138397.jpg,several vases and bowls on display at a museum,indoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020498.PNG,a solitary turtle navigates in the deep sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022509.PNG,a juvenile sea turtle navigates in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000059393.jpg,Some sheep climb on a rocky and grassy hill.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000121904.jpg,The kitchen has a lot of dirty dishes in the sink.,indoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046126.PNG,an aquatic turtle drifts within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000152785.jpg,Group of adult and young elephants walking in a line,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000421811.jpg,"An old kitchen with dining table, refrigerator, range and a large exhaust hood.",appliance
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000091500.jpg,"Two men are sitting in chairs, playing a video game.",person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032708.PNG,a green turtle drifts in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000067532.jpg,A smiling boy has dogs in tennis shoes.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000229960.jpg,a man with a plate of pizza and drink in hand,food
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000400853.jpg,A man in a tan shirt riding a motor bike on a dirt road. ,vehicle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019530.PNG,an aquatic turtle moves in still marine waters.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000232244.jpg,The elephant is forced to wear the costume. ,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000484604.jpg,A pizza is covered with toppings to resemble an angry bird.,food
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000567708.jpg,A bike parked against a parking meter near a street.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000181383.jpg,People stand on a pier with a boat behind them.,accessory
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023734.PNG,a solitary turtle cruises within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000040083.jpg,A couple of people under a large umbrella.,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000471932.jpg,Sewing thread with needles and scissors and a storage bag.,indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000214930.jpg,A model train set is set up in a room with a brick wall.,vehicle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020771.PNG,a sea turtle moves surrounded by currents.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000288202.jpg,a polar bear sits with his mouth open on a glacier,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000522665.jpg,A group of giraffes gather around a fence at a zoo.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000437459.jpg,A close up of a bearded man wearing a yellow tie.,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046378.PNG,a solitary turtle cruises swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000148353.jpg,two people walking across a bridge that is high in the air.,vehicle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049123.PNG,a turtle cruises in the vast ocean.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046651.PNG,a swimming turtle swims through the waves in still marine waters.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000428858.jpg,A giraffe roaming through his natural habitat on a cloudy day.,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000570826.jpg,The yellow and blue tram is in motion. ,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000571585.jpg,Two pictures of refrigerators one with the door closed the other with the door opened.,appliance
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000452179.jpg,Two beds are in a room with blue bed spreads.,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000324740.jpg,A brown teddy bear sitting in a chair wearing a blue shirt and red hat.,furniture
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047999.PNG,a swimming turtle floats surrounded by currents.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000268412.jpg,A bunch of cows and some people by a building.,electronic
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000413404.jpg,Two people stroll through a park with benches and a playground.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000555677.jpg,A small framed picture is hanging above the toilet,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000575916.jpg,A metal plate holding an assortment of red and yellow fruit.,food
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000061938.jpg,A green double-decker bus parked at a bus stop. ,outdoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021274.PNG,a marine turtle cruises in the sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000495734.jpg,there are giraffes walking on the road together,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000508950.jpg,A group of people sitting at a dinner table with some drinks.,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030662.PNG,a turtle drifts in the deep sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000191013.jpg,A picture of a very large clock on the side of a building.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000543581.jpg,A cute black dog sitting on the couch.,furniture
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000369799.jpg,A group of children are posing for photo.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000358293.jpg,A woman in a blue tennis dress looking to the sky while playing tennis on a tennis court.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000108130.jpg,Three guys playing Frisbee on the sand at the beach.,sports
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000381134.jpg,A man who dunked his face within a toilet on street,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031476.PNG,a marine turtle moves in the sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022936.PNG,an aquatic turtle cruises in a remote oceanic area.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000280840.jpg,A plate with a sandwich and fries on a table.,food
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032885.PNG,a solitary turtle swims in the vast ocean.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022022.PNG,a swimming turtle floats in a remote open sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054910.PNG,a juvenile sea turtle drifts in the deep sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023750.PNG,a turtle is captured swimming within open sea.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000395364.jpg,Several people riding on a motorcycle with an umbrella open.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000003938.jpg,An asian woman trying to learn an electronic device.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000171740.jpg,A couch in a living room with walls lined with a bookcase and pictures.,indoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033082.PNG,a turtle is captured swimming in the vast ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000113935.jpg,A long red wall with car brake lights reflecting off it,outdoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000303603.jpg,A group of hikers watching a plane over a body of water.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000343481.jpg,a bunch of sheep all chillin together in a bin,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000575637.jpg,A couple of people that are in the water.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000546424.jpg,A man and woman standing in a church during a wedding.,person
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000201934.jpg,A line of vehicles parked on the side of the road.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000189427.jpg,A warning sign by a trash can at a park reads warns people to not pick the blossoms.,outdoor
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049616.PNG,a juvenile sea turtle swims through the waves in the water.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000253755.jpg,The bridge spans over the water and the rocky shoreline.,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000187235.jpg,an unmanned boat floating in a blue lake,animal
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000256672.jpg,People watching a line of kites in the sky. ,vehicle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000116261.jpg,A group of guys standing and waling about outside.,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_040807.PNG,an ocean turtle swims swimming in the open ocean.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041836.PNG,a turtle navigates in the deep sea.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022300.PNG,a juvenile sea turtle drifts in the water.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000558955.jpg,An out of focus soccer ball on a green field. ,sports
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000045536.jpg,a male surfer is riding in the middle of a wave,person
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019471.PNG,a solitary turtle swims surrounded by currents.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047529.PNG,an aquatic turtle swims through the waves in the ocean.,turtle
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000478393.jpg,"A picture stacked with various things all inside. 
",animal
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_025375.PNG,A garbage in the sea,debris
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_029883.PNG,an aquatic turtle is captured swimming in the water.,turtle
/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008868.PNG,a spotted dolphin navigates in a remote open sea.,dolphin
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000083452.jpg,"Lit dashboard gauges displayed in dark vehicle environment.
",indoor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000438495.jpg,All white room with white shelving and open door.,furniture
