image_path,caption,category
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_025185.PNG,A garbage in the ocean,debris
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_047231.PNG,a lone turtle navigates in a remote oceanic area.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_016961.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000110961.jpg,The motorcycle is parked close to very tall grass. ,vehicle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000394608.jpg,A surfer sitting on the beach watching the waves.,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031908.PNG,a sea turtle swims in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000279463.jpg,A magazine with the title Games for Cats is showing two cats in a toilet.,animal
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_016921.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000104747.jpg,A group of people sitting around a table.,furniture
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000435316.jpg,a close up of a cat with watching water drain down a sink,animal
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_047378.PNG,an aquatic turtle navigates within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000161517.jpg,An equestrian riding a brown horse during a horse show,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_044932.PNG,a green turtle drifts swimming in the open ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000264919.jpg,A man holding multiple long skinny balloons around his head while talking on a cellular phone.,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_018991.PNG,a green turtle is captured swimming in the vast ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_019425.PNG,a solitary turtle cruises in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000534173.jpg,A woman sitting in a chair talking on a cell phone.,person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000527759.jpg,A picture of someones modern black and red kitchen.,appliance
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000522889.jpg,"a black woman wearing white attire and shoes running on a tennis court,",person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000304560.jpg,A black ct with green eyes sitting in the sun.,animal
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000237558.jpg,a woman is walking across the street in the rain,accessory
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000392650.jpg,A delta flight lifting taking off into the sky.,vehicle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_041637.PNG,a swimming turtle navigates in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046224.PNG,an aquatic turtle swims through the waves in the water.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000299001.jpg,"A man smiling for camera behind a market produce stand with apples, tomatoes, oranges, with price tags.",person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_044160.PNG,a lone turtle is captured swimming swimming in the open ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000317592.jpg,Zoo visitors look on at an adult and baby giraffe.,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_014045.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_061918.PNG,a green turtle moves in the deep sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000348877.jpg,A cheese and mushroom pizza sitting on top of a wooden counter.,food
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_009014.PNG,an aquatic dolphin drifts swimming in the open ocean.,dolphin
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_069543.PNG,an ocean turtle floats within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000269815.jpg,A person is laying on a rolling bed in the street,furniture
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_064495.PNG,an ocean turtle moves within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000420704.jpg,a cake with coconut shavings on top and eggs around it,food
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_015776.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000297604.jpg,A man standing on top of an elephant.,person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000117441.jpg,"A scissors has drops of water on it, underneath a cross section of metal.",indoor
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_020679.PNG,a solitary turtle swims through the waves in the vast ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_032788.PNG,a solitary turtle cruises in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_016249.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_033514.PNG,a sea turtle moves surrounded by currents.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000235839.jpg,A man wearing a hat in front of large bottles.,electronic
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000467116.jpg,A man is holding something green and focusing intently,person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000047137.jpg,A hand holding a remote control towards a tv.,electronic
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_054795.PNG,a solitary turtle moves in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000174206.jpg,A SANDWICH ON A PLATE AND A CUP OF LATTE ,kitchen
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046716.PNG,a green turtle drifts in the deep sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000546964.jpg,An elegant room with burgundy and floral furniture. ,furniture
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_054641.PNG,a juvenile sea turtle navigates within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046616.PNG,a juvenile sea turtle swims through the waves in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_055036.PNG,a marine turtle drifts in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000195790.jpg,The bath tub and toilet in this bathroom are black.,appliance
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000369153.jpg,A surfer runs along the beach with his orange board.,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_047988.PNG,a swimming turtle drifts in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_011545.PNG,An image of the marine surface,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_049526.PNG,an aquatic turtle cruises swimming in the open ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_045881.PNG,an ocean turtle swims through the waves in the water.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000116377.jpg,Two young boys standing on the snow in skis.,vehicle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_023758.PNG,a lone turtle floats in the ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000296014.jpg,A group of three riding on a raft while white water rafting. ,vehicle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000190595.jpg,A little boy brushes his teeth and looks at the camera. ,indoor
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031076.PNG,a swimming turtle drifts in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000180336.jpg,A youth at bat in front of a catcher and umpire during a baseball game.,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031626.PNG,a solitary turtle drifts within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_032608.PNG,a marine turtle drifts in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_044459.PNG,a lone turtle moves in the deep sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000141219.jpg,A zebra feeds from a feeding station while in a fenced area.,animal
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_056287.PNG,a marine turtle swims in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_055156.PNG,an ocean turtle moves in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000122861.jpg,a couple of people that are surfing in some water,sports
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_008813.PNG,a spotted dolphin is captured swimming swimming in the open ocean.,dolphin
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000336044.jpg,A woman that is holding a racquet in her hand.,sports
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000502084.jpg,Two polar bears are wrestling in a snowy field.,animal
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_001927.PNG,A garbage in the sea,debris
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_030851.PNG,a sea turtle moves in a remote oceanic area.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_022201.PNG,an ocean turtle is captured swimming in the water.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000429074.jpg,A stark white small bathroom containing just a toilet ,furniture
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000026967.jpg,LOTS OF PEOPLE AT THE AIRPORT WAITING TO GET THEIR LUGGAGE,person
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_022973.PNG,a lone turtle swims in a remote oceanic area.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_013683.PNG,An image of the open sea,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_020429.PNG,a sea turtle drifts in the vast ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_021202.PNG,a lone turtle drifts in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000127854.jpg,"Two cats occupy a bathtub, one sitting and one lying down. ",animal
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000000569.jpg,A man flying a kite on top of a cement park.,sports
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000581887.jpg,Cars move near an intersection bordered by trees. ,vehicle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_032275.PNG,a juvenile sea turtle swims through the waves in the water.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_016404.PNG,An image of the marine surface,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_060018.PNG,an ocean turtle swims within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000047752.jpg,A person cutting a personal pizza on a cutting board.,kitchen
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046309.PNG,a solitary turtle moves within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_015844.PNG,An image of the marine surface,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000479155.jpg,A family shopping at a farmers marked with their dog.,accessory
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_013818.PNG,An image of marine waters,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000422725.jpg,A man is playing tennis on a blue court.,sports
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_030996.PNG,a green turtle moves in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000142182.jpg,Several different types of stuffed animals arranged on shelves.,indoor
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_030522.PNG,an aquatic turtle swims in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000560879.jpg,Many people on a tropical beach flying kites.,sports
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000394131.jpg,A plain waits on the tarmac at dawn or dusk. ,vehicle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_062384.PNG,a sea turtle swims through the waves in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_055103.PNG,a juvenile sea turtle cruises in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_063456.PNG,a juvenile sea turtle floats in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_047736.PNG,a turtle floats in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000280619.jpg,There are some warning signs on a public toilet,furniture
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_012469.PNG,An image of the sea,sea
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000297578.jpg,A man lighting a cigarette as he walks on a city street.,accessory
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_042865.PNG,a swimming turtle swims through the waves in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000155644.jpg,a woman sitting on a bench looking at her cell phone,vehicle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_044283.PNG,a swimming turtle cruises within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_021565.PNG,a lone turtle moves in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_049129.PNG,a swimming turtle swims through the waves swimming in the open ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000200018.jpg,A picture of a teddy bear on a stone.,outdoor
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031841.PNG,a lone turtle is captured swimming in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000452195.jpg,An ordinary bedroom with the sun streaming in,indoor
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031734.PNG,a lone turtle is captured swimming in the deep sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_035400.PNG,a swimming turtle swims in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000139472.jpg,A man holding an umbrella over the top of his head.,accessory
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046653.PNG,a juvenile sea turtle is captured swimming in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000371677.jpg,A couple of computer monitors sitting on top of a wooden desk.,kitchen
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000527022.jpg,A young boy is herding rams with a stick.,animal
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000124729.jpg,A dog lays on a red couch as he looks out a window.,furniture
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_019496.PNG,a swimming turtle moves in a remote oceanic area.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_048027.PNG,a turtle floats in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000240775.jpg,A large double decker yellow bus is shown driving.,person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000244215.jpg,A couple of dogs sitting in front of a metal structure.,animal
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_021294.PNG,a juvenile sea turtle navigates in the deep sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000532575.jpg,A dog with its face resting on the side of a boat ,vehicle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000025986.jpg,A bunch of items that are on a counter.,kitchen
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000124629.jpg,An older woman standing next to two children.,sports
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_048076.PNG,a solitary turtle cruises in the sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031686.PNG,an aquatic turtle swims through the waves within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_062438.PNG,an aquatic turtle cruises in the ocean.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000108679.jpg,A black bike is sitting on the bed.,accessory
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_046743.PNG,an ocean turtle is captured swimming in a remote open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_049523.PNG,an ocean turtle moves in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_020141.PNG,an ocean turtle drifts within open sea.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000563194.jpg,A skier going quickly without the poles on a slope. ,person
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000366867.jpg,A corner of a rest room with a window in it.,furniture
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000497034.jpg,A empty bed sits in the middle of the room.  ,furniture
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_002106.PNG,An image of the ocean's surface,sea
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_031335.PNG,a swimming turtle floats in still marine waters.,turtle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000050576.jpg,A two truck towing a brinks money truck.,vehicle
/workspace/text-to-image-retrivial/DATASET/COCO/COCO_val2014_000000504005.jpg,A pan filled with stir fry vegetables and a wooden spoon. ,food
/workspace/text-to-image-retrivial/DATASET/Train_cropped/cropped_frame_017295.PNG,An image of marine waters,sea
